"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-btn__text","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-html-content-inner-div"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5508257/?ref_=tturv_1806","""Not all that is gold sparkles""","","","","","","merrib13","https://www.imdb.com/user/ur50743561/?ref_=tturv_usr_1806_t","Feb 24, 2020","https://www.imdb.com/title/tt0167260/review/rw5508257/?ref_=tturv_perm_1806","This review basically covers my thoughts on the entire trilogy... How can I put into words the sheer magnificence of this film let alone the trilogy as a whole? My journey with these films began back in 2016 when I was 15, and I had no idea what an impact they would have on me. To start off, the translation from the book to screen is marvelous! Every little aspect is perfection - the characters, world building, Howard Shore's score, cinematography, and the moral of the story. This movie/trilogy is truly the definition of good film making. Every actor and actress did an outstanding job of portraying their role. Tho ""Return of the King"" won 11 Oscar and, I still cannot believe it was not nominated for best actor!? These films are diamond compared to all the ""cash grabs"" that fill theaters. ""Lord of the Rings"" will forever be one of my favorites and go on to be a timeless classic."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5506887/?ref_=tturv_1807","TOO GOOD PUT INTO WORDS.","","","","","","tomflinn123","https://www.imdb.com/user/ur55868056/?ref_=tturv_usr_1807_t","Feb 23, 2020","https://www.imdb.com/title/tt0167260/review/rw5506887/?ref_=tturv_perm_1807","Best film I've ever seen. Cant comprehend the scale of this masterpiece.11 oscar nominations, HELLO?
11 wins. Yes.End of.T_dog reviews"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5493492/?ref_=tturv_1808","Great movie","","","","","","melissahector-98189","https://www.imdb.com/user/ur113829168/?ref_=tturv_usr_1808_t","Feb 17, 2020","https://www.imdb.com/title/tt0167260/review/rw5493492/?ref_=tturv_perm_1808","I watch all of the lord of the rings movie series and they are great."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5460580/?ref_=tturv_1809","The greatest movie ever","","","","","","kalinpetrof","https://www.imdb.com/user/ur113308052/?ref_=tturv_usr_1809_t","Feb 4, 2020","https://www.imdb.com/title/tt0167260/review/rw5460580/?ref_=tturv_perm_1809","This part of the movie is my favorite, the actors is just amazing! :))"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5459752/?ref_=tturv_1810","Wonderful","","","","","","playmygame-92894","https://www.imdb.com/user/ur104724997/?ref_=tturv_usr_1810_t","Feb 3, 2020","https://www.imdb.com/title/tt0167260/review/rw5459752/?ref_=tturv_perm_1810","Such amazing movie and actors, i love all parts! <3 <3 <3"
"9","/10","https://www.imdb.com/title/tt0167260/review/rw5453337/?ref_=tturv_1811","Nice to learn","Spoiler","","","","","ghicobenitez","https://www.imdb.com/user/ur113184886/?ref_=tturv_usr_1811_t","Feb 1, 2020","https://www.imdb.com/title/tt0167260/review/rw5453337/?ref_=tturv_perm_1811",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5440562/?ref_=tturv_1812","Incredible Story","","","","","","john-de-viana","https://www.imdb.com/user/ur112065157/?ref_=tturv_usr_1812_t","Jan 26, 2020","https://www.imdb.com/title/tt0167260/review/rw5440562/?ref_=tturv_perm_1812","Great Movie. I really appreciate the whole team efforts that teach us this kind of informative lesson. I highly recommend to all people to watch this movie. Good Luck!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5439793/?ref_=tturv_1813","Great Movie","Spoiler","","","","","catlover-23113","https://www.imdb.com/user/ur112918819/?ref_=tturv_usr_1813_t","Jan 26, 2020","https://www.imdb.com/title/tt0167260/review/rw5439793/?ref_=tturv_perm_1813",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5384027/?ref_=tturv_1814","The Most Satisfying Ending To Any Movie-Franchise","","","","","","German-Tv-Addict","https://www.imdb.com/user/ur99448052/?ref_=tturv_usr_1814_t","Jan 4, 2020","https://www.imdb.com/title/tt0167260/review/rw5384027/?ref_=tturv_perm_1814","I am, after my i believe 6 or 7th Rewatch, still again in Awe Of These Movies !Greatest Trilogy ever"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5379550/?ref_=tturv_1815","Saving the Best for Last, The Return of the King","","","","","","larfieldsam","https://www.imdb.com/user/ur111949661/?ref_=tturv_usr_1815_t","Jan 3, 2020","https://www.imdb.com/title/tt0167260/review/rw5379550/?ref_=tturv_perm_1815","I absolutely love The Return of the King. Definitely the best movie in The Lord of the Rings trilogy, the best movie of the 2000's decade and one of my top 3 favourite movies ever.Everything about this movie is absolutely amazing and phenomenal.The story finishes from Two Towers with Frodo and Sam's quest to destroy the One Ring once and for all and the final battle between good and evil for the future of Middle Earth.The story, acting, soundtrack, CGI, visual and special effects, cinematography, and I MEAN EVERYTHING about it is phenomenal.Peter Jackson, Sean Astin, Viggo Mortensen, Ian McKellen, Orlando Bloom, John Rhys-Davies, Andy Serkins and other actors did a phenomenal job.Peter Jackson's direction of this movie is outstanding.Overall I give this movie 10/10, absolute masterpiece, best Peter Jackson movie ever made, and one of the best movies ever."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5376126/?ref_=tturv_1816","Still the best fantasy movie (2020)","","","","","","alexyanko3","https://www.imdb.com/user/ur33631015/?ref_=tturv_usr_1816_t","Jan 1, 2020","https://www.imdb.com/title/tt0167260/review/rw5376126/?ref_=tturv_perm_1816","If you wanna know full story of Middle-Earth - watch directors cut.
This chapter is great in all plans: battles, history, finale! Definitely worth its ratings. You will not regret!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5358799/?ref_=tturv_1817","Amazing film series","Spoiler","","","","","lakshanjayarathna","https://www.imdb.com/user/ur54836801/?ref_=tturv_usr_1817_t","Dec 26, 2019","https://www.imdb.com/title/tt0167260/review/rw5358799/?ref_=tturv_perm_1817",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5301866/?ref_=tturv_1818","masterpiece","","","","","","sanusiddharth","https://www.imdb.com/user/ur86533347/?ref_=tturv_usr_1818_t","Dec 4, 2019","https://www.imdb.com/title/tt0167260/review/rw5301866/?ref_=tturv_perm_1818","An absolute cinematic masterpiece.I've never seen such great visuals, and it is just an overall great film.This is the movie, the one that closed off arguably the most epic and incredible trilogy of all time, and takes it's place as the worthy endingActually i love movies based on history or something creative so this is really amazing!"
"9","/10","https://www.imdb.com/title/tt0167260/review/rw5271781/?ref_=tturv_1819","The End of the Amazing Story","","","","","","hamdyilmaz","https://www.imdb.com/user/ur22417677/?ref_=tturv_usr_1819_t","Nov 20, 2019","https://www.imdb.com/title/tt0167260/review/rw5271781/?ref_=tturv_perm_1819","The best fantastic trilogy I have ever watched. Eventually Gondor had his true king."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5242635/?ref_=tturv_1820","Great film","Spoiler","","","","","nhatronhontrach","https://www.imdb.com/user/ur109715005/?ref_=tturv_usr_1820_t","Nov 7, 2019","https://www.imdb.com/title/tt0167260/review/rw5242635/?ref_=tturv_perm_1820",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5210168/?ref_=tturv_1821","A fitting end!","","","","","","ncbowhunter2004","https://www.imdb.com/user/ur23506329/?ref_=tturv_usr_1821_t","Oct 23, 2019","https://www.imdb.com/title/tt0167260/review/rw5210168/?ref_=tturv_perm_1821","I have read all 3 books and I understand why it was so hard to bring it to the masses. Many people couldn't understand the subtext, but to bring it to life helps others understand. A wonderful story!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5206107/?ref_=tturv_1822","Love to see the Dwarf pipin screwed up by the ball in 20th minute. He should have died to ease others burden.","","","","","","rashidalisk","https://www.imdb.com/user/ur65583636/?ref_=tturv_usr_1822_t","Oct 21, 2019","https://www.imdb.com/title/tt0167260/review/rw5206107/?ref_=tturv_perm_1822","Fool of a took. They say my review is short.have you watched the movie it's too big so my review is small. Hated the Dwarf pipin such a waste of character"
"8","/10","https://www.imdb.com/title/tt0167260/review/rw5146027/?ref_=tturv_1823","Classic","","","","","","KirstyMacadam","https://www.imdb.com/user/ur100296017/?ref_=tturv_usr_1823_t","Sep 26, 2019","https://www.imdb.com/title/tt0167260/review/rw5146027/?ref_=tturv_perm_1823","I love the Lord of the Rings world and the original trilogy will always remain some of my favourite films."
"8","/10","https://www.imdb.com/title/tt0167260/review/rw5120955/?ref_=tturv_1824","wonderful journey to an amazing book series.","","","","","","zombiewarrior88","https://www.imdb.com/user/ur106611748/?ref_=tturv_usr_1824_t","Sep 13, 2019","https://www.imdb.com/title/tt0167260/review/rw5120955/?ref_=tturv_perm_1824","If you enjoy the trilogy, you'll enjoy this movie."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5546456/?ref_=tturv_1800","From Childhood Time..","","Helpful","•","1","0","George67","https://www.imdb.com/user/ur77892182/?ref_=tturv_usr_1800_t","Mar 12, 2020","https://www.imdb.com/title/tt0167260/review/rw5546456/?ref_=tturv_perm_1800","Such a Masterpiece, I've been watched in childhood, Great Cast and great performance.."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5542948/?ref_=tturv_1801","Will it?","Spoiler","Helpful","•","1","0","andrewjoy-75878","https://www.imdb.com/user/ur114451212/?ref_=tturv_usr_1801_t","Mar 11, 2020","https://www.imdb.com/title/tt0167260/review/rw5542948/?ref_=tturv_perm_1801",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5542759/?ref_=tturv_1802","10/10","","Helpful","•","1","0","master-gummybear","https://www.imdb.com/user/ur23193477/?ref_=tturv_usr_1802_t","Mar 11, 2020","https://www.imdb.com/title/tt0167260/review/rw5542759/?ref_=tturv_perm_1802","The case when you do not want to say, ""The book is better""."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5531883/?ref_=tturv_1803","Worthy of all 11 academy awards it wond","","Helpful","•","1","0","jlazbuggy","https://www.imdb.com/user/ur110842314/?ref_=tturv_usr_1803_t","Mar 7, 2020","https://www.imdb.com/title/tt0167260/review/rw5531883/?ref_=tturv_perm_1803","A crowning achievement in film-making and adaptation, by far the greatest conclusion to a film series, and with the first two films, is the greatest film of all time."
